customer_id,gender,age,country,signup_date,last_purchase_date,acquisition_channel,device_type,subscription_type,is_premium_user,total_visits,avg_session_time,pages_per_session,email_open_rate,email_click_rate,total_spent,avg_order_value,discount_used,coupon_code,support_tickets,refund_requested,delivery_delay_days,payment_method,satisfaction_score,nps_score,marketing_spend_per_user,lifetime_value,last_3_month_purchase_freq,churn,never_purchased,days_since_last_purchase,customer_tenure_days,revenue_per_visit,engagement_score
12921,Male,42,Germany,2023-05-31,2023-03-09,Email,Mobile,Monthly,1,12,15.31,3.63,0.77,0.24,329.1,23.51,1,REF10,3,1,3,Card,4.0,2,9.24,758.0,8,0,0,754,671,27.43,0.63
12922,Female,11,Germany,2024-07-13,2023-02-25,Facebook Ads,Tablet,Monthly,1,13,8.67,6.11,0.03,0.49,415.7,73.15,1,SALE15,2,0,5,BKash,5.0,3,25.46,2843.46,1,0,0,766,262,31.98,0.31
12923,Female,36,India,2024-07-29,2024-10-18,Google Ads,Mobile,Monthly,1,19,4.71,4.78,0.7,0.14,694.73,79.25,0,NO_COUPON,2,1,1,PayPal,1.0,3,21.04,892.44,8,1,0,165,246,36.56,0.53
12924,Male,35,India,2024-05-22,2023-02-21,Email,Tablet,Annual,0,21,1.3,5.72,0.06,0.42,538.02,74.45,0,SALE15,2,0,1,BKash,4.0,1,11.1,2194.65,11,0,0,770,314,25.62,0.31
12925,Male,47,Germany,2023-06-17,2024-09-28,Email,Mobile,Monthly,0,21,10.75,4.22,0.5,0.49,544.2,26.38,1,NEW20,3,0,1,SEPA,4.0,10,6.32,191.19,8,0,0,185,654,25.91,0.59
12926,Other,34,India,2024-04-01,2024-03-22,Google Ads,Desktop,Annual,0,12,5.94,5.42,0.17,0.07,543.6,69.27,1,SALE15,3,0,4,Card,3.0,3,20.82,93.82,8,0,0,375,365,45.3,0.3
12927,Female,35,India,2022-09-01,2024-02-21,Google Ads,Tablet,Monthly,0,10,8.8,7.72,0.53,0.18,827.46,28.28,0,NO_COUPON,2,0,3,UPI,5.0,8,27.67,1640.66,5,0,0,405,943,82.75,0.43
12928,Unknown,20,USA,2023-09-30,2025-02-24,Google Ads,Mobile,Monthly,0,13,3.84,4.72,0.49,0.35,498.1,59.26,0,REF10,1,0,5,SEPA,3.0,3,21.24,1286.33,3,0,0,36,549,38.32,0.38
12929,Female,45,UK,2024-05-26,2024-02-15,Organic,Desktop,Annual,0,13,13.76,2.25,0.64,0.45,555.43,40.81,1,REF10,2,0,4,UPI,4.0,3,5.64,838.76,14,0,0,411,310,42.73,0.58
12930,Male,41,USA,2023-12-14,2023-05-08,Email,Mobile,Monthly,0,10,3.28,2.76,0.8,0.37,404.09,63.27,0,SALE15,1,0,2,PayPal,4.0,3,10.6,1204.18,11,0,0,694,474,40.41,0.42
12931,Female,35,India,2022-02-21,2024-03-20,Referral,Mobile,Annual,1,16,1.67,4.21,0.7,0.05,993.74,57.69,1,NO_COUPON,3,0,5,SEPA,3.0,10,27.87,1379.56,7,0,0,377,1135,62.11,0.44
12932,Female,27,USA,2022-08-31,2023-01-25,Referral,Desktop,Monthly,0,19,10.35,3.91,0.63,0.28,706.65,69.87,0,REF10,2,0,1,BKash,3.0,4,21.77,1082.92,0,0,0,797,944,37.19,0.6
12933,Male,27,USA,2023-02-06,2023-03-02,Organic,Desktop,Annual,1,12,2.82,5.17,0.55,0.18,429.06,40.41,0,SALE15,0,0,3,PayPal,2.0,3,11.44,587.18,1,1,0,761,785,35.75,0.36
12934,Female,37,Bangladesh,2023-12-24,2023-12-02,Referral,Mobile,Monthly,0,21,10.41,1.64,0.78,0.05,926.32,35.69,1,REF10,2,0,2,BKash,5.0,6,25.79,869.05,3,0,0,486,464,44.11,0.67
12935,Female,28,USA,2023-10-19,2024-01-23,Email,Desktop,Annual,1,13,8.37,2.39,0.94,0.33,131.32,52.26,0,REF10,2,0,1,PayPal,5.0,6,22.4,1381.75,7,0,0,434,530,10.1,0.58
12936,Male,39,USA,2023-07-10,2024-10-01,Google Ads,Mobile,Annual,0,17,1.6,3.97,0.31,0.19,441.66,77.96,1,NEW20,3,0,2,SEPA,3.0,6,5.01,953.53,6,0,0,182,631,25.98,0.34
12937,Female,13,UK,2023-09-11,2024-11-01,Email,Tablet,Annual,1,16,11.89,3.91,0.17,0.0,145.28,53.24,0,SALE15,3,0,3,PayPal,3.0,4,20.9,1954.27,7,0,0,151,568,9.08,0.44
12938,Female,30,Germany,2023-10-26,2025-02-01,Organic,Mobile,Monthly,0,16,7.08,2.28,0.53,0.08,67.38,66.06,0,SALE15,3,1,3,SEPA,3.0,3,26.73,1503.61,11,1,0,59,523,4.21,0.48
12939,Unknown,53,Bangladesh,2022-04-23,2025-03-10,Organic,Tablet,Monthly,0,15,6.43,6.84,0.58,0.45,584.69,63.4,1,NO_COUPON,0,1,4,SEPA,1.0,3,20.21,1114.75,14,1,0,22,1074,38.98,0.47
12940,Male,39,Bangladesh,2024-06-20,2024-10-25,Facebook Ads,Desktop,Annual,1,20,8.73,4.72,0.35,0.42,1276.97,51.96,1,SALE15,1,0,0,UPI,4.0,10,27.2,1576.09,11,0,0,158,285,63.85,0.5
12941,Male,37,Bangladesh,2022-08-11,2023-11-11,Organic,Desktop,Annual,0,20,7.93,3.57,0.47,0.47,550.13,4.54,1,REF10,3,0,5,SEPA,4.0,9,7.82,1729.85,12,0,0,507,964,27.51,0.52
12942,Female,55,Bangladesh,2023-10-29,2024-08-26,Organic,Mobile,Annual,0,6,6.57,5.29,0.9,0.23,844.92,107.85,0,NO_COUPON,3,0,2,PayPal,5.0,0,16.06,680.45,0,0,0,218,520,140.82,0.45
12943,Male,35,UK,2023-03-07,2023-07-22,Email,Desktop,Monthly,1,23,4.64,3.0,0.26,0.34,272.23,45.5,1,REF10,1,0,1,SEPA,4.0,4,16.35,1236.56,5,0,0,619,756,11.84,0.45
12944,Female,27,Germany,2024-09-20,2023-07-19,Email,Mobile,Annual,1,16,6.88,7.32,0.95,0.28,184.48,73.05,1,NO_COUPON,1,0,5,Card,4.0,0,20.09,2766.71,8,0,0,622,193,11.53,0.6
12945,Female,31,UK,2022-06-23,2024-12-05,Organic,Mobile,Annual,0,19,4.75,2.97,0.32,0.27,498.1,40.01,1,SALE15,2,0,5,Card,4.0,4,8.72,1704.22,7,0,0,117,1013,26.22,0.42
12946,Male,44,Bangladesh,2022-12-13,2024-09-27,Email,Mobile,Annual,0,17,6.42,3.52,0.19,0.14,498.1,45.3,1,REF10,1,1,2,PayPal,3.0,8,24.75,542.22,6,0,0,186,840,29.3,0.38
12947,Female,44,Germany,2022-12-13,2023-04-26,Email,Tablet,Annual,0,8,9.95,6.7,0.31,0.43,410.34,81.06,1,NO_COUPON,1,1,5,UPI,4.0,9,15.35,1276.09,6,0,0,706,840,51.29,0.35
12948,Female,26,UK,2023-11-06,2024-11-12,Organic,Tablet,Annual,0,16,4.44,2.98,0.9,0.1,516.49,72.64,0,SALE15,4,0,5,SEPA,4.0,0,26.07,2322.16,4,0,0,140,512,32.28,0.55
12949,Male,45,Germany,2022-07-04,2024-05-15,Google Ads,Tablet,Monthly,1,13,7.01,3.81,0.58,0.32,446.39,81.14,1,REF10,2,1,1,Card,4.0,10,18.62,1154.42,12,0,0,321,1002,34.34,0.45
12950,Other,31,UK,2023-01-31,2024-09-30,Organic,Desktop,Annual,0,11,7.87,3.71,0.17,0.47,565.09,122.23,1,SALE15,4,0,4,UPI,3.0,3,18.74,1814.66,1,0,0,183,791,51.37,0.32
12951,Female,47,Germany,2022-10-12,2024-02-13,Referral,Tablet,Monthly,0,13,7.22,1.84,0.94,0.35,858.47,100.31,0,NEW20,1,0,2,Card,3.0,3,29.07,82.34,10,0,0,413,902,66.04,0.56
12952,Female,25,UK,2022-11-09,2024-07-18,Email,Tablet,Monthly,0,18,6.16,4.61,0.92,0.31,786.89,27.84,1,NEW20,0,0,5,BKash,4.0,6,16.32,1367.69,9,0,0,257,874,43.72,0.6
12953,Female,34,Bangladesh,2022-07-17,2024-01-28,Facebook Ads,Desktop,Annual,0,12,8.84,5.29,0.81,0.16,760.54,131.29,1,SALE15,2,0,2,Card,3.0,5,23.78,414.25,7,0,0,429,989,63.38,0.54
12954,Female,30,Bangladesh,2023-07-21,2023-06-19,Organic,Desktop,Annual,0,11,10.47,4.96,0.27,0.23,532.66,65.47,1,SALE15,0,0,1,BKash,5.0,5,26.22,1528.01,10,0,0,652,620,48.42,0.39
12955,Other,46,Bangladesh,2024-07-21,2023-09-01,Google Ads,Tablet,Annual,0,12,14.91,4.07,0.86,0.03,874.9,28.06,1,NO_COUPON,2,0,1,PayPal,3.0,6,10.43,1667.63,11,0,0,578,254,72.91,0.65
12956,Female,30,UK,2022-03-12,2025-03-06,Google Ads,Tablet,Annual,1,15,10.22,0.7,0.6,0.02,1074.2,96.45,0,NO_COUPON,0,0,5,Card,5.0,4,6.73,1013.39,8,0,0,26,1116,71.61,0.53
12957,Female,35,Germany,2023-12-11,2023-03-02,Email,Tablet,Monthly,1,9,3.55,4.74,0.77,0.0,780.58,85.63,0,NO_COUPON,0,0,1,UPI,4.0,10,12.63,1405.49,13,0,0,761,477,86.73,0.4
12958,Female,40,Germany,2023-07-19,2023-02-28,Organic,Tablet,Monthly,0,15,9.95,2.95,0.38,0.19,981.23,87.54,1,NO_COUPON,2,0,1,PayPal,4.0,3,26.3,1222.37,4,0,0,763,622,65.42,0.46
12959,Male,40,India,2023-04-12,2023-03-16,Organic,Tablet,Monthly,0,18,5.12,2.45,0.42,0.0,239.38,46.78,0,SALE15,1,0,2,UPI,4.0,0,7.03,2248.78,4,0,0,747,720,13.3,0.44
12960,Female,44,USA,2023-06-10,2024-05-19,Referral,Desktop,Monthly,0,16,8.43,4.31,0.15,0.35,773.18,26.35,1,NO_COUPON,1,0,9,SEPA,5.0,2,25.15,1112.62,1,0,0,317,661,48.32,0.38
12961,Male,37,Bangladesh,2023-05-13,2024-01-05,Organic,Desktop,Annual,0,12,7.4,3.29,0.3,0.38,421.5,103.51,1,NEW20,3,0,4,BKash,4.0,6,20.05,619.33,7,0,0,452,689,35.12,0.36
12962,Male,31,Bangladesh,2023-06-17,2023-08-01,Referral,Desktop,Monthly,0,17,6.75,2.89,0.34,0.27,164.81,65.07,1,NO_COUPON,1,0,4,BKash,4.0,9,24.26,621.68,12,0,0,609,654,9.69,0.43
12963,Male,32,Bangladesh,2023-04-07,2023-05-06,Google Ads,Mobile,Monthly,1,18,10.65,5.89,0.26,0.19,836.09,52.71,1,SALE15,1,0,7,Card,4.0,4,7.99,782.36,7,0,0,696,725,46.45,0.48
12964,Unknown,35,India,2024-05-21,2023-06-01,Organic,Desktop,Monthly,0,15,5.93,3.72,0.29,0.01,417.54,96.79,0,NEW20,3,0,2,SEPA,3.0,1,16.07,1096.58,13,0,0,670,315,27.84,0.37
12965,Female,37,India,2023-06-10,2024-07-30,Email,Desktop,Annual,0,17,13.12,3.38,0.48,0.43,906.79,96.42,0,NEW20,2,0,2,Card,1.0,10,14.17,1185.74,6,1,0,245,661,53.34,0.57
12966,Female,34,India,2024-03-31,2024-12-20,Referral,Tablet,Annual,0,19,6.17,5.14,0.66,0.37,661.64,66.97,1,NEW20,2,1,2,Card,3.0,4,9.02,191.64,11,0,0,102,366,34.82,0.54
12967,Female,35,Bangladesh,2022-04-25,2023-04-26,Referral,Mobile,Annual,1,8,11.13,3.82,0.09,0.11,755.52,105.53,1,NEW20,1,0,2,UPI,4.0,10,20.9,1705.76,14,0,0,706,1072,94.44,0.3
12968,Female,20,Germany,2024-05-13,2024-08-22,Email,Mobile,Monthly,1,12,9.23,4.84,0.2,0.23,328.71,13.2,1,REF10,3,0,7,PayPal,5.0,4,13.88,1386.4,8,0,0,222,323,27.39,0.36
12969,Other,42,Bangladesh,2023-12-31,2024-06-05,Facebook Ads,Desktop,Annual,0,12,11.25,1.01,0.1,0.49,73.77,39.26,0,REF10,2,0,4,SEPA,2.0,3,12.22,627.81,10,0,0,300,457,6.15,0.36
12970,Female,37,India,2023-01-18,2024-04-24,Email,Tablet,Annual,0,9,7.56,0.88,0.75,0.35,860.03,72.96,0,NO_COUPON,2,0,1,UPI,3.0,3,24.24,756.65,14,0,0,342,804,95.56,0.46
12971,Male,45,India,2022-07-14,2024-07-15,Referral,Mobile,Annual,0,15,10.42,2.55,0.89,0.14,517.81,96.89,0,NO_COUPON,0,0,3,PayPal,2.0,6,19.81,1338.23,2,1,0,260,992,34.52,0.62
12972,Male,35,USA,2022-07-26,2024-08-31,Email,Desktop,Annual,0,12,9.81,3.71,0.79,0.16,632.95,124.79,1,NO_COUPON,1,0,4,BKash,1.0,4,6.8,1543.68,8,0,0,213,980,52.75,0.55
12973,Female,18,UK,2024-05-02,2025-02-02,Referral,Tablet,Annual,0,10,5.63,5.73,0.51,0.47,713.97,40.23,1,REF10,1,0,5,UPI,4.0,9,11.43,874.41,5,0,0,58,334,71.4,0.37
12974,Female,31,USA,2024-05-11,2024-07-28,Facebook Ads,Mobile,Monthly,1,10,5.31,1.73,0.11,0.23,498.1,49.76,0,SALE15,1,1,2,UPI,4.0,1,9.74,2268.98,2,0,0,247,325,49.81,0.25
12975,Male,33,USA,2023-03-08,2024-08-20,Organic,Desktop,Annual,0,10,9.6,1.98,0.76,0.11,288.01,83.0,0,REF10,0,0,1,Card,4.0,5,6.33,3463.43,13,0,0,224,755,28.8,0.51
12976,Male,42,Bangladesh,2023-05-20,2023-07-12,Google Ads,Tablet,Annual,0,13,9.22,5.57,1.0,0.27,516.73,51.93,0,SALE15,3,0,4,BKash,4.0,1,10.32,704.69,4,0,0,629,682,39.75,0.61
12977,Female,14,UK,2023-04-07,2023-12-21,Facebook Ads,Desktop,Annual,0,17,6.15,2.57,0.72,0.36,364.65,77.95,0,SALE15,2,0,1,PayPal,4.0,2,29.84,1891.55,11,0,0,467,725,21.45,0.53
12978,Male,35,UK,2022-04-21,2023-02-27,Organic,Desktop,Annual,1,13,9.73,2.39,0.04,0.25,33.65,86.89,1,NO_COUPON,1,0,2,UPI,5.0,3,8.52,1026.08,0,0,0,764,1076,2.59,0.33
12979,Female,40,Bangladesh,2023-03-16,2024-05-07,Email,Mobile,Monthly,0,17,5.87,5.43,0.42,0.14,123.93,79.57,1,NO_COUPON,0,0,4,UPI,3.0,5,25.26,1403.96,7,1,0,329,747,7.29,0.44
12980,Unknown,28,Germany,2023-11-10,2023-07-23,Referral,Desktop,Annual,0,13,9.8,0.34,0.24,0.32,498.1,17.53,0,NEW20,6,0,4,SEPA,3.0,0,26.72,1513.96,12,1,0,618,508,38.32,0.39
12981,Male,36,Bangladesh,2023-09-05,2024-05-18,Facebook Ads,Tablet,Annual,0,12,6.01,4.6,0.87,0.35,872.35,100.38,0,NO_COUPON,1,0,0,SEPA,1.0,0,29.8,578.92,10,0,0,318,574,72.7,0.51
12982,Male,29,Germany,2022-06-18,2023-10-29,Email,Desktop,Monthly,1,22,5.72,5.65,0.64,0.29,189.54,24.4,1,SALE15,3,1,3,BKash,5.0,4,19.69,1967.17,12,0,0,520,1018,8.62,0.57
12983,Female,28,Germany,2023-03-08,2023-12-11,Organic,Tablet,Annual,1,18,7.74,3.88,0.94,0.13,1046.46,36.86,1,NO_COUPON,2,0,0,Card,2.0,6,6.99,990.94,8,0,0,477,755,58.14,0.64
12984,Female,31,UK,2023-10-30,2023-10-11,Google Ads,Tablet,Annual,1,7,7.38,3.63,0.83,0.03,197.43,85.25,0,SALE15,2,0,1,PayPal,5.0,1,8.23,992.05,6,0,0,538,519,28.2,0.46
12985,Female,28,Bangladesh,2022-09-15,2023-04-30,Facebook Ads,Tablet,Monthly,0,13,6.33,5.2,0.74,0.11,375.14,54.25,0,NEW20,1,0,1,Card,4.0,5,24.31,1467.72,4,0,0,702,929,28.86,0.49
12986,Unknown,42,Bangladesh,2024-02-29,2024-04-09,Google Ads,Desktop,Annual,1,12,9.81,4.43,0.36,0.2,156.69,51.62,0,SALE15,4,0,4,SEPA,5.0,10,20.01,894.21,2,0,0,357,397,13.06,0.42
12987,Male,28,UK,2023-03-31,2023-07-27,Email,Desktop,Annual,0,11,10.32,0.67,0.33,0.36,992.93,25.34,0,NO_COUPON,3,0,3,UPI,5.0,2,20.12,2465.44,12,0,0,614,732,90.27,0.4
12988,Female,26,USA,2024-01-18,2025-01-05,Organic,Tablet,Annual,0,16,5.26,1.0,0.79,0.46,263.22,44.73,1,NO_COUPON,3,0,3,Card,4.0,5,15.57,2197.88,9,0,0,86,439,16.45,0.53
12989,Female,53,Bangladesh,2023-10-02,2024-05-07,Facebook Ads,Desktop,Monthly,0,15,6.06,4.74,0.88,0.34,283.03,73.63,1,NO_COUPON,3,1,3,SEPA,3.0,0,17.82,1135.1,8,0,0,329,547,18.87,0.55
12990,Female,45,India,2022-12-18,2025-02-10,Organic,Tablet,Monthly,0,10,12.57,2.35,0.09,0.0,283.67,86.84,1,NO_COUPON,3,0,5,PayPal,4.0,5,17.1,690.35,14,0,0,50,835,28.37,0.35
12991,Male,16,India,2022-05-03,2024-09-14,Referral,Mobile,Annual,0,14,6.77,4.36,0.31,0.31,707.64,26.17,0,REF10,4,1,1,Card,5.0,0,18.46,1333.09,3,0,0,199,1064,50.55,0.38
12992,Female,27,Bangladesh,2023-12-02,2024-09-27,Organic,Mobile,Annual,0,12,11.12,4.74,0.2,0.05,597.2,28.58,1,SALE15,6,0,5,BKash,4.0,5,6.49,1004.24,14,0,0,186,486,49.77,0.39
12993,Female,37,Germany,2024-04-27,2024-11-11,Organic,Desktop,Annual,0,15,5.84,4.29,0.03,0.4,818.6,39.16,0,REF10,2,0,4,Card,5.0,4,28.56,2196.87,1,0,0,141,339,54.57,0.29
12994,Male,38,UK,2022-10-19,2023-04-23,Organic,Tablet,Monthly,1,19,5.7,2.43,0.01,0.16,719.6,43.45,1,REF10,1,0,5,BKash,4.0,9,13.03,485.54,9,0,0,709,895,37.87,0.34
12995,Male,20,Germany,2024-08-19,2024-07-25,Facebook Ads,Tablet,Annual,1,19,5.87,3.88,0.39,0.13,869.83,20.87,1,NO_COUPON,3,0,5,BKash,3.0,9,21.42,1504.44,7,0,0,250,225,45.78,0.45
12996,Female,47,India,2022-12-03,2023-11-14,Facebook Ads,Tablet,Monthly,0,10,6.4,2.51,0.36,0.25,260.89,80.16,0,NEW20,4,0,5,UPI,3.0,0,11.93,353.69,0,0,0,504,850,26.09,0.34
12997,Male,35,India,2024-03-27,2024-06-06,Facebook Ads,Desktop,Monthly,0,13,10.2,3.77,0.65,0.24,854.95,14.92,1,NO_COUPON,2,1,2,SEPA,2.0,1,25.24,661.7,11,0,0,299,370,65.77,0.52
12998,Male,35,UK,2024-02-10,2024-06-15,Google Ads,Mobile,Monthly,0,17,5.78,3.58,0.02,0.09,773.53,40.2,1,SALE15,2,1,6,UPI,1.0,9,18.19,1184.94,3,1,0,290,416,45.5,0.32
12999,Male,49,India,2022-10-06,2023-08-06,Email,Desktop,Monthly,0,14,7.51,3.01,0.95,0.44,325.34,47.96,0,SALE15,2,1,5,Card,5.0,9,16.06,145.5,11,0,0,604,908,23.24,0.58
13000,Female,40,USA,2024-08-12,2023-05-15,Email,Mobile,Monthly,0,17,4.67,4.98,0.86,0.48,244.12,34.25,0,NO_COUPON,4,1,2,UPI,4.0,9,17.56,1730.66,2,0,0,687,232,14.36,0.55
13001,Female,39,India,2024-05-18,2023-12-17,Organic,Tablet,Monthly,0,20,7.2,6.49,0.09,0.1,464.75,69.21,0,REF10,2,0,1,Card,5.0,6,8.72,488.77,0,0,0,471,318,23.24,0.4
13002,Female,51,Germany,2022-08-19,2024-07-27,Google Ads,Mobile,Monthly,1,15,4.73,4.32,0.95,0.13,528.64,53.92,1,NO_COUPON,1,0,2,SEPA,4.0,4,9.22,573.02,11,0,0,248,956,35.24,0.55
13003,Male,35,Germany,2023-10-30,2024-09-22,Email,Mobile,Monthly,0,20,6.64,2.59,0.98,0.03,399.75,31.43,1,REF10,1,1,1,UPI,4.0,2,25.58,1615.23,1,0,0,191,519,19.99,0.66
13004,Female,27,USA,2022-04-19,2024-11-28,Facebook Ads,Desktop,Annual,1,11,5.39,2.72,0.0,0.21,28.74,49.28,1,REF10,4,1,1,BKash,5.0,6,19.59,1115.22,3,1,0,124,1078,2.61,0.23
13005,Female,41,Germany,2024-05-22,2024-10-05,Referral,Tablet,Annual,0,11,8.62,2.69,0.58,0.17,677.2,58.79,0,NEW20,1,0,1,PayPal,3.0,6,10.55,917.01,7,0,0,178,314,61.56,0.45
13006,Female,28,Germany,2024-04-19,2023-07-19,Referral,Desktop,Monthly,1,17,7.11,4.14,0.18,0.15,447.28,65.84,0,REF10,1,0,3,BKash,2.0,6,22.75,1657.98,14,1,0,622,347,26.31,0.38
13007,Other,40,Germany,2023-06-29,2023-08-31,Email,Tablet,Monthly,0,18,8.7,2.74,0.93,0.46,155.77,62.33,0,SALE15,7,1,1,BKash,4.0,0,15.73,1459.45,11,0,0,579,642,8.65,0.65
13008,Male,40,Bangladesh,2022-05-06,2023-05-22,Google Ads,Tablet,Monthly,0,16,12.78,4.66,0.81,0.16,26.15,69.06,1,REF10,2,1,3,Card,3.0,9,12.97,292.72,1,0,0,680,1061,1.63,0.65
13009,Female,21,USA,2023-08-03,2023-09-06,Email,Tablet,Monthly,0,21,6.97,3.82,0.05,0.18,659.7,63.22,0,NO_COUPON,0,0,2,Card,5.0,7,7.32,1592.39,6,0,0,573,607,31.41,0.4
13010,Male,34,USA,2024-01-27,2024-10-24,Facebook Ads,Desktop,Annual,0,14,7.37,3.19,0.99,0.2,546.46,36.25,1,NO_COUPON,2,0,4,Card,5.0,1,21.04,552.19,3,0,0,159,430,39.03,0.59
13011,Female,38,India,2022-11-23,2024-05-11,Google Ads,Desktop,Monthly,0,9,9.0,5.6,0.65,0.17,165.0,42.59,1,REF10,1,1,1,PayPal,4.0,4,7.05,2689.79,8,1,0,325,860,18.33,0.45
13012,Male,31,USA,2022-09-24,2023-03-31,Referral,Tablet,Annual,0,11,11.81,3.09,0.54,0.33,380.15,44.31,0,NEW20,1,0,3,Card,4.0,2,28.52,1180.37,4,0,0,732,920,34.56,0.49
13013,Male,38,UK,2023-05-03,2025-03-02,Organic,Mobile,Annual,0,11,7.54,2.75,0.5,0.47,594.51,44.47,0,REF10,0,0,3,UPI,3.0,8,11.76,1617.91,8,0,0,30,699,54.05,0.41
13014,Male,43,USA,2023-10-10,2024-08-16,Facebook Ads,Tablet,Annual,1,14,0.44,2.01,0.9,0.03,436.19,74.2,1,SALE15,3,0,3,PayPal,4.0,9,14.77,1967.71,7,0,0,228,539,31.16,0.46
13015,Female,35,UK,2022-10-03,2023-01-21,Google Ads,Mobile,Annual,0,10,4.38,8.33,0.79,0.03,772.13,91.91,0,NO_COUPON,3,0,0,SEPA,5.0,3,24.08,1454.4,2,0,0,801,911,77.21,0.43
13016,Male,37,Germany,2022-03-03,2023-03-04,Organic,Desktop,Monthly,0,7,1.26,4.81,0.41,0.5,498.1,8.4,1,REF10,0,0,3,SEPA,4.0,1,28.5,1209.4,8,0,0,759,1125,71.16,0.23
13017,Female,49,UK,2022-06-20,2023-10-30,Facebook Ads,Desktop,Annual,0,12,9.67,5.86,0.51,0.39,883.93,67.88,0,REF10,2,0,2,Card,4.0,0,23.86,591.36,7,0,0,519,1016,73.66,0.46
13018,Male,40,Bangladesh,2023-09-07,2023-11-21,Referral,Mobile,Annual,1,22,5.01,3.76,0.16,0.19,383.12,80.89,1,REF10,1,0,2,SEPA,5.0,7,29.74,1564.59,9,0,0,497,572,17.41,0.41
13019,Male,37,Germany,2022-04-02,2025-02-21,Google Ads,Desktop,Annual,0,16,5.37,3.39,0.88,0.26,862.04,22.92,1,REF10,2,0,4,BKash,4.0,4,10.4,848.9,3,0,0,39,1095,53.88,0.55
13020,Female,25,UK,2022-03-16,2024-12-30,Email,Desktop,Monthly,0,16,4.53,3.5,0.1,0.39,349.72,104.4,1,SALE15,1,0,4,SEPA,3.0,1,9.9,2259.96,10,0,0,92,1112,21.86,0.31
13021,Male,42,Germany,2023-09-18,2023-09-17,Google Ads,Mobile,Monthly,0,13,9.02,3.23,0.63,0.05,509.42,53.53,0,NO_COUPON,0,0,1,SEPA,2.0,6,29.29,547.96,7,0,0,562,561,39.19,0.5
13022,Male,38,Bangladesh,2022-05-01,2024-10-05,Google Ads,Desktop,Annual,1,17,7.98,3.76,0.21,0.17,206.33,80.53,0,NEW20,0,0,3,SEPA,3.0,6,29.08,618.6,2,0,0,178,1066,12.14,0.41
13023,Female,48,Germany,2023-12-27,2023-06-21,Facebook Ads,Mobile,Annual,1,10,4.23,3.87,0.37,0.37,1122.84,38.42,0,NO_COUPON,2,1,2,BKash,2.0,3,16.85,470.28,2,0,0,650,461,112.28,0.31
13024,Male,35,Germany,2023-04-29,2024-09-17,Email,Mobile,Monthly,1,13,7.42,6.15,0.61,0.32,474.27,77.61,1,NO_COUPON,0,0,10,SEPA,2.0,8,11.77,974.97,12,1,0,196,703,36.48,0.47
13025,Male,17,USA,2023-12-11,2024-03-20,Referral,Tablet,Monthly,0,22,4.67,4.7,0.43,0.2,209.93,68.47,0,NO_COUPON,2,0,4,SEPA,4.0,7,21.78,1591.42,2,0,0,377,477,9.54,0.49
13026,Male,18,India,2022-09-20,2023-07-10,Organic,Desktop,Annual,1,9,9.83,5.03,0.64,0.2,398.63,22.34,0,NO_COUPON,0,0,3,Card,4.0,2,7.09,495.73,0,0,0,631,924,44.29,0.46
13027,Other,42,UK,2022-05-18,2023-03-24,Referral,Tablet,Monthly,0,14,9.0,6.16,0.6,0.48,742.23,28.5,1,NO_COUPON,0,0,5,PayPal,2.0,4,7.66,2115.61,9,1,0,739,1049,53.02,0.5
13028,Female,29,India,2022-06-17,2023-06-03,Email,Mobile,Annual,0,22,9.71,1.63,0.08,0.39,173.82,48.51,1,NO_COUPON,0,1,3,UPI,3.0,10,5.9,1166.45,4,1,0,668,1019,7.9,0.46
13029,Female,39,Bangladesh,2023-05-31,2024-03-09,Organic,Desktop,Monthly,0,16,7.64,3.39,0.61,0.49,543.6,80.23,0,NEW20,3,0,0,Card,5.0,2,8.98,867.08,5,0,0,388,671,33.97,0.51
13030,Female,36,Bangladesh,2022-07-20,2024-02-21,Google Ads,Desktop,Monthly,1,15,7.29,5.61,0.44,0.25,498.1,55.72,1,NO_COUPON,1,1,4,Card,4.0,0,20.59,50.67,1,0,0,405,986,33.21,0.44
13031,Male,33,Germany,2022-04-12,2024-11-27,Organic,Mobile,Annual,0,18,10.24,2.75,0.4,0.3,215.81,52.66,0,SALE15,3,0,2,SEPA,2.0,10,5.56,2345.57,1,0,0,125,1085,11.99,0.51
13032,Male,34,India,2022-01-19,2023-08-27,Google Ads,Tablet,Annual,0,15,6.78,1.76,0.3,0.35,404.65,38.72,0,SALE15,1,0,2,BKash,3.0,5,5.91,373.27,12,0,0,583,1168,26.98,0.39
13033,Female,26,UK,2023-01-01,2023-04-12,Email,Mobile,Monthly,0,9,8.73,2.18,0.75,0.2,379.81,98.24,1,SALE15,0,0,4,PayPal,3.0,4,9.91,1015.1,14,0,0,720,821,42.2,0.48
13034,Male,35,UK,2023-04-26,2023-06-11,Referral,Desktop,Monthly,0,15,8.65,5.41,0.27,0.18,166.3,81.88,0,NO_COUPON,3,0,2,Card,4.0,1,18.15,847.73,1,0,0,660,706,11.09,0.41
13035,Male,29,Germany,2023-02-26,2024-09-29,Facebook Ads,Mobile,Monthly,1,24,8.14,6.01,0.13,0.01,69.14,60.43,0,NEW20,6,0,2,BKash,4.0,3,7.09,626.63,13,0,0,184,765,2.88,0.48
